--- Terminal on /dev/cu.usbmodem21301 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
2471977,0,-238.6779,0.0000,0.0000,2.2881,-3.6652,
2483972,0,-233.0915,0.0000,0.0000,2.2515,-3.6652,
2495970,0,-227.1059,0.0000,0.0000,2.2122,-3.6652,
2508005,0,-213.6564,0.0000,0.0000,2.1756,-3.9270,
2519977,0,-215.5332,0.0000,0.0000,2.1363,-3.6652,
2531991,0,-202.0851,0.0000,0.0000,2.0996,-3.9270,
2543992,0,-203.9612,0.0000,0.0000,2.0604,-3.6652,
2555979,0,-190.5124,0.0000,0.0000,2.0237,-3.9270,
2567960,0,-192.3899,0.0000,0.0000,1.9844,-3.6652,
2579962,0,-178.9404,0.0000,0.0000,1.9478,-3.9270,
2591928,0,-181.6156,0.0000,0.0000,1.9138,-3.6652,
2604016,0,-183.8921,0.0000,0.0000,1.8771,-3.4034,
2615970,0,-170.8417,0.0000,0.0000,1.8431,-3.6652,
2627993,0,-173.5172,0.0000,0.0000,1.8090,-3.4034,
2639946,0,-168.3298,0.0000,0.0000,1.7750,-3.4034,
2651913,0,-163.5414,0.0000,0.0000,1.7436,-3.4034,
2663977,0,-166.6156,0.0000,0.0000,1.7122,-3.1416,
2675945,0,-161.8272,0.0000,0.0000,1.6808,-3.1416,
2687869,0,-157.0387,0.0000,0.0000,1.6493,-3.1416,
2699949,0,-152.2503,0.0000,0.0000,1.6179,-3.1416,
2711940,0,-147.4619,0.0000,0.0000,1.5865,-3.1416,
2723924,0,-143.0725,0.0000,0.0000,1.5577,-3.1416,
2735968,0,-146.1471,0.0000,0.0000,1.5263,-2.8798,
2747955,0,-133.4957,0.0000,0.0000,1.4949,-3.1416,
2759963,0,-129.1063,0.0000,0.0000,1.4661,-3.1416,
2771928,0,-132.5796,0.0000,0.0000,1.4373,-2.8798,
2783947,0,-127.7915,0.0000,0.0000,1.4059,-2.8798,
2795962,0,-115.5391,0.0000,0.0000,1.3771,-3.1416,
2807979,0,-119.4114,0.0000,0.0000,1.3509,-2.8798,
2820001,0,-122.8850,0.0000,0.0000,1.3221,-2.6180,
2831957,0,-111.0321,0.0000,0.0000,1.2959,-2.8798,
2843984,0,-114.9040,0.0000,0.0000,1.2697,-2.6180,
2855955,0,-110.9140,0.0000,0.0000,1.2435,-2.6180,
2867927,0,-106.9237,0.0000,0.0000,1.2174,-2.6180,
2879942,0,-102.9333,0.0000,0.0000,1.1912,-2.6180,
2891941,0,-98.9426,0.0000,0.0000,1.1650,-2.6180,
2904007,0,-95.3516,0.0000,0.0000,1.1414,-2.6180,
2915996,0,-99.2240,0.0000,0.0000,1.1153,-2.3562,
2927853,0,-87.7704,0.0000,0.0000,1.0917,-2.6180,
2939841,0,-92.0413,0.0000,0.0000,1.0681,-2.3562,
2951831,0,-88.4500,0.0000,0.0000,1.0446,-2.3562,
2963879,0,-84.8587,0.0000,0.0000,1.0210,-2.3562,
2975967,0,-81.2674,0.0000,0.0000,0.9975,-2.3562,
2987938,0,-78.0753,0.0000,0.0000,0.9765,-2.3562,
2999938,0,-82.7451,0.0000,0.0000,0.9556,-2.0944,
3011944,0,-79.5536,0.0000,0.0000,0.9346,-2.0944,
3023965,0,-76.3613,0.0000,0.0000,0.9137,-2.0944,
3035985,0,-73.5680,0.0000,0.0000,0.8954,-2.0944,
3047961,0,-78.2381,0.0000,0.0000,0.8744,-1.8326,
3059950,0,-67.5825,0.0000,0.0000,0.8561,-2.0944,
3071945,0,-72.2525,0.0000,0.0000,0.8351,-1.8326,
3083946,0,-61.1980,0.0000,0.0000,0.8142,-2.0944,
