9319887,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9331746,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9343507,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9355385,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9367167,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9379044,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9390762,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9402464,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9414368,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9426176,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9438036,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9449789,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9461488,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9473373,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9485121,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9496922,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9508793,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9520507,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9532337,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9544129,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9555908,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9567776,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9579484,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9591402,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9603198,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9615126,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9626929,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9638798,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9650609,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9662393,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9674173,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9686030,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9697832,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9709579,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9721389,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9733194,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9745089,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9756916,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9768779,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9780492,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9792432,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9804212,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9816090,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9827925,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9839746,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9851463,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9863381,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9875169,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9886957,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9898864,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9910736,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9922470,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9934352,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9946169,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9958065,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9969884,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9981740,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9993439,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10005249,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10017086,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10028947,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10040777,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10052606,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10064403,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
10076175,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
