Time (μs),State,Force (N),Position (m),Velocity (m/s),Angular Position (radian),Angular Velocity (radian/s),Event
23050784,1,5.9726,-0.3022,-0.0351,-0.0079,0.0000,
23062737,1,7.7380,-0.3035,-0.0701,-0.0079,0.0000,
23074746,1,10.3816,-0.3049,-0.1227,-0.0079,0.0000,
23086747,1,10.8803,-0.3070,-0.1402,-0.0052,0.0000,
23098725,1,6.1438,-0.3089,-0.2104,-0.0026,0.2618,
23110760,1,4.8858,-0.3107,-0.1928,0.0000,0.2618,
23122626,1,4.0221,-0.3119,-0.1753,0.0000,0.2618,
23134478,1,9.2634,-0.3128,-0.1227,0.0000,0.0000,
23146477,1,7.9217,-0.3140,-0.0877,-0.0026,0.0000,
23158491,1,17.1538,-0.3156,-0.1227,0.0000,-0.2618,
23170547,1,3.1964,-0.3170,-0.1578,0.0000,0.2618,
23182485,1,9.7936,-0.3180,-0.1402,0.0026,0.0000,
23194484,1,0.5888,-0.3192,-0.1052,0.0000,0.2618,
23206490,1,16.7994,-0.3199,-0.1227,0.0026,-0.2618,
23218561,1,-1.1503,-0.3206,-0.0701,0.0000,0.2618,
23230514,1,14.5810,-0.3212,-0.0701,0.0000,-0.2618,
23242533,1,5.8536,-0.3224,-0.0526,0.0000,0.0000,
23254587,1,9.3705,-0.3235,-0.1227,0.0000,0.0000,
23266519,1,8.5114,-0.3252,-0.1052,0.0000,0.0000,
23278489,1,12.0387,-0.3273,-0.1753,0.0000,0.0000,
23290488,1,13.4191,-0.3299,-0.2104,0.0026,0.0000,
23302499,1,7.4174,-0.3329,-0.2630,0.0079,0.2618,
23314462,1,0.9374,-0.3357,-0.2980,0.0105,0.5236,
23326477,1,7.5451,-0.3378,-0.2805,0.0131,0.2618,
23338463,1,4.0599,-0.3399,-0.2104,0.0131,0.2618,
23350478,1,11.5431,-0.3419,-0.2104,0.0157,0.0000,
23362525,1,2.8235,-0.3438,-0.1928,0.0157,0.2618,
23374542,1,10.7034,-0.3455,-0.1928,0.0157,0.0000,
23386479,1,9.4506,-0.3478,-0.1753,0.0183,0.0000,
23398517,1,4.2400,-0.3501,-0.2279,0.0183,0.2618,
23410422,1,11.3278,-0.3524,-0.2279,0.0236,0.0000,
23422451,1,-4.3836,-0.3538,-0.2279,0.0236,0.5236,
23434516,1,6.5634,-0.3541,-0.1402,0.0262,0.0000,
23446446,1,-6.5572,-0.3543,-0.0351,0.0262,0.2618,
23458466,1,0.8196,-0.3534,-0.0175,0.0236,0.0000,
23470404,1,3.8256,-0.3538,0.0877,0.0209,-0.2618,
23482321,1,10.3652,-0.3543,-0.0351,0.0183,-0.2618,
23494165,1,10.8611,-0.3561,-0.0526,0.0209,-0.2618,
23506196,1,1.2832,-0.3573,-0.1753,0.0209,0.2618,
23518145,1,6.5217,-0.3578,-0.1227,0.0209,0.0000,
23530138,1,3.4181,-0.3582,-0.0526,0.0183,0.0000,
23542168,1,10.0072,-0.3583,-0.0351,0.0209,-0.2618,
23554108,1,-6.5989,-0.3580,-0.0175,0.0209,0.2618,
23566128,1,-1.3796,-0.3566,0.0351,0.0209,0.0000,
23578087,1,-5.8443,-0.3562,0.1402,0.0157,0.0000,
23590023,1,15.1445,-0.3566,0.0351,0.0157,-0.5236,
23601874,1,3.3361,-0.3578,-0.0351,0.0131,0.0000,
23613700,1,15.1875,-0.3583,-0.1227,0.0157,-0.2618,
23625722,1,-4.0417,-0.3585,-0.0526,0.0157,0.2618,
23637693,1,2.0711,-0.3589,-0.0175,0.0157,0.0000,
23649461,1,2.9476,-0.3589,-0.0351,0.0157,0.0000,
23661423,1,1.5935,-0.3589,0.0000,0.0131,0.0000,
23673196,1,9.4592,-0.3592,0.0000,0.0131,-0.2618,
23685162,1,3.3534,-0.3596,-0.0351,0.0131,0.0000,
23697006,1,3.3536,-0.3596,-0.0351,0.0131,0.0000,
23708763,1,1.6005,-0.3596,0.0000,0.0131,0.0000,
23720653,1,1.6005,-0.3596,0.0000,0.0131,0.0000,
23732423,1,1.6005,-0.3596,0.0000,0.0131,0.0000,
23744340,1,1.6005,-0.3596,0.0000,0.0131,0.0000,
23756170,1,1.9995,-0.3596,0.0000,0.0105,0.0000,
23768077,1,9.8660,-0.3599,0.0000,0.0105,-0.2618,
23780004,1,3.7596,-0.3603,-0.0351,0.0105,0.0000,
23791996,1,3.3624,-0.3604,-0.0351,0.0131,0.0000,
23803980,1,-5.3806,-0.3601,-0.0175,0.0131,0.2618,
23815996,1,0.6472,-0.3597,0.0351,0.0079,0.0000,
23827755,1,16.3767,-0.3601,0.0351,0.0079,-0.5236,
23839635,1,4.1587,-0.3603,-0.0351,0.0079,0.0000,
23851489,1,2.8848,-0.3604,-0.0175,0.0105,0.0000,
23863356,1,-4.9816,-0.3601,-0.0175,0.0105,0.2618,
23875359,1,0.6489,-0.3599,0.0351,0.0079,0.0000,
23887189,1,9.3902,-0.3601,0.0175,0.0079,-0.2618,
23899161,1,3.2875,-0.3608,-0.0175,0.0079,0.0000,
23911119,1,5.5215,-0.3611,-0.0701,0.0105,0.0000,
23923087,1,-4.0946,-0.3611,-0.0351,0.0105,0.2618,
23935101,1,2.4126,-0.3610,0.0000,0.0079,0.0000,
23947008,1,9.4007,-0.3611,0.0175,0.0079,-0.2618,
23958775,1,3.2945,-0.3615,-0.0175,0.0079,0.0000,
23970783,1,3.7737,-0.3617,-0.0351,0.0105,0.0000,
23982780,1,-4.9677,-0.3615,-0.0175,0.0105,0.2618,
23994808,1,1.5379,-0.3611,0.0175,0.0079,0.0000,
24006670,1,8.9267,-0.3615,0.0351,0.0052,-0.2618,
24018549,1,12.0438,-0.3625,-0.0351,0.0079,-0.2618,
24030528,1,-0.5683,-0.3631,-0.1052,0.0105,0.2618,
24042497,1,-3.9969,-0.3631,-0.0526,0.0157,0.2618,
24054422,1,-14.0932,-0.3627,0.0000,0.0131,0.5236,
24066436,1,8.1402,-0.3627,0.0351,0.0105,-0.2618,
24078464,1,10.6991,-0.3634,0.0000,0.0052,-0.2618,
24090413,1,21.6809,-0.3646,-0.0701,0.0079,-0.5236,
24102423,1,-0.0680,-0.3654,-0.1227,0.0131,0.2618,
24114422,1,-11.3595,-0.3654,-0.0701,0.0183,0.5236,
24126345,1,-14.4835,-0.3636,0.0000,0.0157,0.5236,
24138408,1,0.7241,-0.3622,0.1753,0.0131,-0.2618,
24150432,1,3.6772,-0.3625,0.1402,0.0052,-0.2618,
24162388,1,28.1705,-0.3627,-0.0351,0.0052,-0.7854,
24174402,1,2.9146,-0.3634,-0.0175,0.0105,0.0000,
24186347,1,-10.5817,-0.3632,-0.0701,0.0131,0.5236,
24198358,1,-7.1232,-0.3611,0.0175,0.0131,0.2618,
24210189,1,-8.9183,-0.3596,0.2104,0.0131,0.0000,
24222193,1,-5.5116,-0.3575,0.1578,0.0079,0.0000,
24234223,1,8.7698,-0.3562,0.2104,0.0000,-0.5236,
24246182,1,21.4259,-0.3575,0.1227,-0.0026,-0.7854,
24258117,1,17.5904,-0.3592,-0.1227,0.0000,-0.2618,
24270250,1,3.7095,-0.3604,-0.1753,0.0052,0.2618,
24282205,1,-7.1792,-0.3608,-0.1227,0.0079,0.5236,
24294213,1,-4.1096,-0.3596,-0.0351,0.0105,0.2618,
24306207,1,-11.6074,-0.3589,0.1227,0.0079,0.2618,
24318159,1,7.1457,-0.3587,0.0701,0.0052,-0.2618,
24330147,1,10.5883,-0.3603,0.0175,0.0000,-0.2618,
24342130,1,26.8309,-0.3615,-0.1578,0.0026,-0.5236,
24354170,1,0.3006,-0.3624,-0.1227,0.0105,0.2618,
24366132,1,-17.5770,-0.3624,-0.0877,0.0131,0.7854,
24378071,1,-6.2503,-0.3608,0.0000,0.0131,0.2618,
24390014,1,-5.8965,-0.3589,0.1578,0.0105,0.0000,
24401977,1,1.0044,-0.3582,0.1928,0.0052,-0.2618,
24413740,1,15.4086,-0.3589,0.0701,0.0026,-0.5236,
24425749,1,14.1791,-0.3608,-0.0701,0.0052,-0.2618,
24437792,1,4.2022,-0.3620,-0.1928,0.0079,0.2618,
24449800,1,-0.0909,-0.3631,-0.1227,0.0131,0.2618,
24461788,1,-8.8346,-0.3627,-0.1052,0.0131,0.5236,
24473793,1,0.2709,-0.3620,0.0351,0.0105,0.0000,
24485721,1,6.7851,-0.3625,0.0701,0.0079,-0.2618,
24497735,1,13.3289,-0.3634,-0.0526,0.0052,-0.2618,
24509764,1,14.2954,-0.3646,-0.0877,0.0105,-0.2618,
24521720,1,-8.3300,-0.3654,-0.1227,0.0157,0.5236,
24533759,1,-11.3728,-0.3639,-0.0701,0.0183,0.5236,
24545833,1,-14.0433,-0.3625,0.1402,0.0183,0.2618,
24557783,1,-5.3980,-0.3610,0.1402,0.0131,0.0000,
24569813,1,10.2417,-0.3603,0.1578,0.0079,-0.5236,
24581757,1,15.0366,-0.3615,0.0701,0.0052,-0.5236,
24593768,1,16.4301,-0.3629,-0.1227,0.0079,-0.2618,
24605750,1,0.7945,-0.3639,-0.1402,0.0131,0.2618,
24617761,1,-9.6204,-0.3639,-0.1052,0.0183,0.5236,
24629750,1,-14.8966,-0.3622,0.0000,0.0183,0.5236,
24641751,1,-7.5624,-0.3597,0.1753,0.0157,0.0000,
24653777,1,-2.4251,-0.3580,0.2454,0.0105,-0.2618,
24665706,1,9.7380,-0.3576,0.1753,0.0052,-0.5236,
24677750,1,16.7645,-0.3590,0.0351,0.0052,-0.5236,
24689784,1,9.4233,-0.3608,-0.1402,0.0079,0.0000,
24701790,1,2.5301,-0.3622,-0.1753,0.0131,0.2618,
24713819,1,-7.8813,-0.3625,-0.1402,0.0183,0.5236,
24725781,1,-13.1575,-0.3608,-0.0351,0.0183,0.5236,
24737792,1,-7.9720,-0.3587,0.1753,0.0183,0.0000,
24749714,1,-9.3471,-0.3566,0.2104,0.0157,0.0000,
24761733,1,-0.3063,-0.3547,0.2104,0.0079,-0.2618,
24773914,1,17.0867,-0.3540,0.1928,0.0026,-0.7854,
24785810,1,15.3701,-0.3550,0.0701,0.0026,-0.5236,
24797797,1,7.6334,-0.3571,-0.1052,0.0079,0.0000,
24809852,1,-3.6219,-0.3580,-0.2104,0.0131,0.5236,
24821764,1,-10.1593,-0.3578,-0.0877,0.0157,0.5236,
24833749,1,-7.9662,-0.3566,0.0175,0.0183,0.2618,
24845756,1,-12.8501,-0.3543,0.1227,0.0157,0.2618,
24857776,1,-2.0001,-0.3527,0.2279,0.0131,-0.2618,
24869693,1,2.6953,-0.3520,0.1578,0.0052,-0.2618,
24881688,1,22.8042,-0.3520,0.0701,0.0052,-0.7854,
24893649,1,2.3284,-0.3526,0.0000,0.0079,0.0000,
24905538,1,-4.5002,-0.3526,-0.0526,0.0183,0.2618,
24917465,1,-30.7225,-0.3522,0.0000,0.0183,1.0472,
24929488,1,-0.2315,-0.3517,0.0351,0.0131,0.0000,
24941385,1,15.0196,-0.3520,0.0526,0.0105,-0.5236,
24953410,1,11.1605,-0.3540,-0.0351,0.0131,-0.2618,
24965456,1,2.5466,-0.3561,-0.1928,0.0183,0.2618,
24977428,1,-4.8365,-0.3562,-0.2104,0.0209,0.5236,
24989441,1,-7.0242,-0.3554,-0.0175,0.0236,0.2618,
25001455,1,-12.3038,-0.3533,0.0877,0.0236,0.2618,
25013490,1,-10.1995,-0.3512,0.2104,0.0209,0.0000,
25025540,1,-1.5602,-0.3490,0.2104,0.0157,-0.2618,
25037497,1,7.0928,-0.3482,0.2104,0.0105,-0.5236,
25049490,1,12.8359,-0.3489,0.0877,0.0131,-0.5236,
25061447,1,-3.6578,-0.3492,-0.0701,0.0183,0.2618,
25073510,1,-13.6757,-0.3489,-0.0351,0.0209,0.5236,
25085471,1,-9.7292,-0.3478,0.0351,0.0236,0.2618,
25097520,1,-12.8533,-0.3461,0.1052,0.0209,0.2618,
25109467,1,0.1491,-0.3447,0.1753,0.0157,-0.2618,
25121456,1,10.5622,-0.3445,0.1402,0.0105,-0.5236,
25133457,1,16.3055,-0.3452,0.0175,0.0131,-0.5236,
25145430,1,-4.4926,-0.3455,-0.0701,0.0236,0.2618,
25157432,1,-30.6332,-0.3454,-0.0351,0.0288,1.0472,
25169410,1,-17.1481,-0.3445,0.0175,0.0262,0.5236,
25181378,1,3.7294,-0.3441,0.0877,0.0209,-0.2618,
25193394,1,14.6220,-0.3443,0.0351,0.0183,-0.5236,
25205393,1,8.5983,-0.3450,-0.0175,0.0236,-0.2618,
25217368,1,-13.1548,-0.3454,-0.0701,0.0288,0.5236,
25229401,1,-16.1145,-0.3445,-0.0351,0.0367,0.5236,
25241454,1,-29.7241,-0.3434,0.0877,0.0340,0.7854,
25253400,1,1.6398,-0.3426,0.1052,0.0288,-0.2618,
25265400,1,10.7777,-0.3426,0.0877,0.0262,-0.5236,
25277207,1,6.9080,-0.3434,0.0000,0.0288,-0.2618,
25289178,1,-6.0278,-0.3438,-0.0877,0.0393,0.2618,
25301204,1,-33.4474,-0.3433,-0.0351,0.0471,1.0472,
25313197,1,-29.5743,-0.3427,0.0526,0.0445,0.7854,
25325206,1,2.6675,-0.3420,0.0526,0.0393,-0.2618,
25337165,1,10.0553,-0.3422,0.0701,0.0367,-0.5236,
25349129,1,5.7833,-0.3429,-0.0175,0.0419,-0.2618,
25361136,1,-16.3681,-0.3433,-0.0701,0.0497,0.5236,
25373118,1,-27.1883,-0.3426,-0.0351,0.0576,0.7854,
25385107,1,-32.0556,-0.3419,0.0701,0.0550,0.7854,
25397088,1,-0.2194,-0.3405,0.0701,0.0524,-0.2618,
25409128,1,-3.3343,-0.3398,0.1402,0.0497,-0.2618,
25421101,1,-0.6272,-0.3396,0.0701,0.0550,-0.2618,
25433127,1,-22.3873,-0.3392,0.0175,0.0602,0.5236,
25445133,1,-23.6724,-0.3384,0.0351,0.0628,0.5236,
25457124,1,-18.4542,-0.3368,0.0877,0.0628,0.2618,
25469155,1,-14.1191,-0.3347,0.1578,0.0628,0.0000,
25481190,1,-16.7751,-0.3320,0.2104,0.0628,0.0000,
25493179,1,-19.4365,-0.3289,0.2630,0.0628,0.0000,
25505190,1,-22.1011,-0.3254,0.3156,0.0628,0.0000,
25517193,1,-23.4938,-0.3215,0.3506,0.0602,0.0000,
25529227,1,-17.4250,-0.3175,0.3857,0.0602,-0.2618,
25541257,1,-25.8085,-0.3131,0.4032,0.0576,0.0000,
25553255,1,-19.3452,-0.3085,0.4383,0.0550,-0.2618,
25565206,1,-19.8719,-0.3036,0.4558,0.0524,-0.2618,
25577323,1,-21.2793,-0.2984,0.4909,0.0497,-0.2618,
25589431,1,-22.6870,-0.2929,0.5259,0.0471,-0.2618,
25601585,1,-22.8269,-0.2868,0.5435,0.0419,-0.2618,
25613527,1,-18.1330,-0.2807,0.6136,0.0393,-0.5236,
25625617,1,-25.2623,-0.2742,0.6136,0.0340,-0.2618,
25637584,1,-18.4250,-0.2672,0.6487,0.0288,-0.5236,
25649552,1,-20.7241,-0.2603,0.7012,0.0262,-0.5236,
25661551,1,-26.9853,-0.2530,0.6837,0.0209,-0.2618,
25673537,1,-20.6258,-0.2460,0.7363,0.0131,-0.5236,
25685709,1,-10.2853,-0.2386,0.7012,0.0079,-0.7854,
25697875,1,-19.5700,-0.2318,0.7363,0.0052,-0.5236,
25709996,1,-24.0796,-0.2244,0.6837,0.0000,-0.2618,
25722214,1,-18.1194,-0.2172,0.7363,-0.0052,-0.5236,
25734249,1,-16.5209,-0.2097,0.7188,-0.0105,-0.5236,
25746236,1,-17.5530,-0.2020,0.7538,-0.0157,-0.5236,
25758288,1,-17.7079,-0.1942,0.7714,-0.0209,-0.5236,
25770524,1,-16.5940,-0.1860,0.7714,-0.0288,-0.5236,
25782750,1,-10.6415,-0.1781,0.8240,-0.0340,-0.7854,
25795051,1,-15.6314,-0.1704,0.7889,-0.0419,-0.5236,
25807114,1,-6.1674,-0.1630,0.7714,-0.0471,-0.7854,
25819237,1,-11.1485,-0.1562,0.7363,-0.0550,-0.5236,
25831213,1,-0.3164,-0.1502,0.6837,-0.0576,-0.7854,
25843348,1,-10.9047,-0.1459,0.5961,-0.0628,-0.2618,
25855524,1,5.2019,-0.1415,0.4383,-0.0654,-0.5236,
25867498,1,-2.2806,-0.1395,0.4383,-0.0681,-0.2618,
25879551,1,9.9807,-0.1385,0.1928,-0.0681,-0.2618,
25891550,1,6.1050,-0.1388,0.1052,-0.0654,0.0000,
25903495,1,3.6671,-0.1397,-0.0351,-0.0550,0.2618,
25915537,1,-18.8841,-0.1401,-0.0877,-0.0445,1.0472,
25927643,1,-21.9262,-0.1387,-0.0351,-0.0419,1.0472,
25939628,1,-6.7245,-0.1367,0.1402,-0.0445,0.2618,
25951547,1,6.7639,-0.1360,0.1928,-0.0471,-0.2618,
25963486,1,12.9078,-0.1369,0.0701,-0.0471,-0.2618,
25975403,1,12.5426,-0.1376,-0.0877,-0.0445,0.0000,
25987411,1,2.6154,-0.1385,-0.0701,-0.0367,0.2618,
25999390,1,-13.8249,-0.1390,-0.0877,-0.0262,0.7854,
26011328,1,-23.8488,-0.1381,-0.0526,-0.0236,1.0472,
26023419,1,-6.4907,-0.1366,0.0877,-0.0288,0.2618,
26035507,1,13.9840,-0.1359,0.1578,-0.0314,-0.5236,
26047460,1,10.5136,-0.1369,0.0701,-0.0314,-0.2618,
26059455,1,10.6277,-0.1378,-0.1052,-0.0262,0.0000,
26071512,1,-6.7705,-0.1380,-0.0877,-0.0209,0.5236,
26083672,1,-11.4896,-0.1364,-0.0175,-0.0131,0.5236,
26095650,1,-28.1305,-0.1352,0.1578,-0.0131,0.7854,
26107528,1,-2.0033,-0.1339,0.1227,-0.0183,0.0000,
26119522,1,14.5165,-0.1336,0.1227,-0.0236,-0.5236,
26131476,1,18.5091,-0.1345,0.0351,-0.0209,-0.5236,
26143433,1,-0.1309,-0.1353,-0.0877,-0.0131,0.2618,
26155408,1,-16.2577,-0.1352,-0.0877,-0.0105,0.7854,
26167447,1,-5.8040,-0.1339,0.0175,-0.0105,0.2618,
26179457,1,-2.8084,-0.1332,0.1227,-0.0131,0.0000,
26191390,1,8.0816,-0.1331,0.0701,-0.0157,-0.2618,
26203436,1,10.3263,-0.1345,0.0175,-0.0131,-0.2618,
26215400,1,1.7053,-0.1359,-0.1402,-0.0079,0.2618,
26227337,1,-6.9551,-0.1359,-0.1402,-0.0026,0.5236,
26239327,1,-14.3778,-0.1348,0.0000,0.0000,0.5236,
26251344,1,-11.3920,-0.1331,0.1052,-0.0026,0.2618,
26263344,1,1.2131,-0.1318,0.1753,-0.0052,-0.2618,
26275407,1,4.6380,-0.1315,0.1227,-0.0105,-0.2618,
26287419,1,16.4859,-0.1317,0.0351,-0.0079,-0.5236,
26299427,1,-5.2701,-0.1317,-0.0175,-0.0026,0.2618,
26311442,1,-14.8102,-0.1315,0.0000,0.0026,0.5236,
26323382,1,-15.6913,-0.1310,0.0175,0.0026,0.5236,
26335390,1,-0.9316,-0.1299,0.0526,-0.0026,0.0000,
26347372,1,12.9621,-0.1299,0.1052,-0.0079,-0.5236,
26359340,1,17.8354,-0.1311,0.0000,-0.0052,-0.5236,
26371378,1,-0.4087,-0.1318,-0.1227,0.0000,0.2618,
26383342,1,-11.6988,-0.1318,-0.0701,0.0052,0.5236,
26395356,1,-15.2127,-0.1311,0.0000,0.0052,0.5236,
26407379,1,-2.6045,-0.1301,0.0701,0.0026,0.0000,
26419391,1,4.3000,-0.1297,0.1052,-0.0026,-0.2618,
26431318,1,15.6702,-0.1299,0.0351,-0.0026,-0.5236,
26443202,1,1.7836,-0.1306,-0.0175,0.0026,0.0000,
26455169,1,-12.1118,-0.1304,-0.0701,0.0079,0.5236,
26467187,1,-16.5016,-0.1297,0.0175,0.0079,0.5236,
26479085,1,-3.0175,-0.1287,0.0701,0.0052,0.0000,
26491113,1,3.8862,-0.1283,0.1052,0.0000,-0.2618,
26503048,1,15.2597,-0.1287,0.0351,0.0000,-0.5236,
26515080,1,2.2453,-0.1290,-0.0351,0.0052,0.0000,
26527061,1,-14.2787,-0.1290,-0.0351,0.0105,0.5236,
26539099,1,-16.0364,-0.1285,0.0000,0.0105,0.5236,
26551103,1,-2.5523,-0.1275,0.0526,0.0079,0.0000,
26563092,1,3.4739,-0.1269,0.1052,0.0026,-0.2618,
26575056,1,13.9676,-0.1271,0.0526,0.0026,-0.5236,
26586898,1,0.9557,-0.1276,-0.0175,0.0079,0.0000,
26598685,1,-13.8163,-0.1275,-0.0526,0.0131,0.5236,
26610662,1,-17.3302,-0.1268,0.0175,0.0131,0.5236,
26622583,1,-3.4463,-0.1257,0.0701,0.0079,0.0000,
26634523,1,10.9238,-0.1255,0.1052,0.0052,-0.5236,
26646515,1,7.8524,-0.1266,0.0175,0.0026,-0.2618,
26658444,1,13.2086,-0.1283,-0.1052,0.0079,-0.2618,
26670474,1,-7.6646,-0.1290,-0.1753,0.0131,0.5236,
26682512,1,-13.7332,-0.1280,-0.0701,0.0183,0.5236,
26694535,1,-22.5034,-0.1275,0.1052,0.0183,0.5236,
26706541,1,-3.3591,-0.1266,0.0526,0.0131,0.0000,
26718548,1,11.4094,-0.1264,0.0877,0.0079,-0.5236,
26730581,1,14.5296,-0.1276,0.0175,0.0105,-0.5236,
26742518,1,-3.2388,-0.1282,-0.1227,0.0183,0.2618,
26754495,1,-23.2701,-0.1280,-0.0526,0.0236,0.7854,
26766434,1,-18.5214,-0.1273,0.0175,0.0209,0.5236,
26778406,1,2.8321,-0.1269,0.0701,0.0183,-0.2618,
26790381,1,5.3839,-0.1269,0.0351,0.0131,-0.2618,
26802334,1,14.6056,-0.1275,0.0000,0.0157,-0.5236,
26814213,1,-7.1521,-0.1273,-0.0526,0.0209,0.2618,
26826206,1,-19.3254,-0.1268,0.0175,0.0262,0.5236,
26838167,1,-20.6893,-0.1257,0.0526,0.0236,0.5236,
26850163,1,1.0551,-0.1245,0.1052,0.0183,-0.2618,
26862172,1,8.4381,-0.1243,0.1227,0.0157,-0.5236,
26874125,1,5.4414,-0.1248,0.0175,0.0183,-0.2618,
26885992,1,-7.9772,-0.1246,-0.0526,0.0262,0.2618,
26898063,1,-27.6130,-0.1241,0.0175,0.0288,0.7854,
26910015,1,-12.8515,-0.1232,0.0526,0.0236,0.2618,
26922012,1,9.3764,-0.1225,0.0877,0.0209,-0.5236,
26933817,1,2.7935,-0.1231,0.0701,0.0183,-0.2618,
26945832,1,8.1356,-0.1234,-0.0526,0.0236,-0.2618,
26957772,1,-16.7283,-0.1234,-0.0351,0.0262,0.5236,
26969728,1,-11.4312,-0.1220,0.0000,0.0314,0.2618,
26981767,1,-26.3200,-0.1206,0.1402,0.0314,0.5236,
26993804,1,-9.8160,-0.1187,0.1402,0.0262,0.0000,
27005838,1,3.6664,-0.1175,0.1928,0.0236,-0.5236,
27017668,1,-0.2924,-0.1173,0.1227,0.0209,-0.2618,
27029731,1,4.5690,-0.1175,0.0175,0.0236,-0.2618,
27041719,1,-10.6048,-0.1169,-0.0175,0.0314,0.2618,
27053751,1,-30.2413,-0.1164,0.0526,0.0340,0.7854,
27065732,1,-14.1275,-0.1154,0.0526,0.0314,0.2618,
27077747,1,-0.6445,-0.1141,0.1052,0.0288,-0.2618,
27089825,1,-1.5288,-0.1134,0.1227,0.0288,-0.2618,
27101774,1,-7.1639,-0.1131,0.0701,0.0314,0.0000,
27113694,1,-13.6791,-0.1124,0.0351,0.0340,0.2618,
27125516,1,-15.4435,-0.1113,0.0701,0.0340,0.2618,
27137576,1,-8.9538,-0.1094,0.1052,0.0314,0.0000,
27149512,1,-5.4947,-0.1073,0.1928,0.0314,-0.2618,
27161589,1,-13.8563,-0.1052,0.2104,0.0288,0.0000,
27173569,1,-6.0168,-0.1029,0.2104,0.0288,-0.2618,
27185610,1,-14.7784,-0.1006,0.2279,0.0288,0.0000,
27197543,1,-14.4074,-0.0978,0.2279,0.0262,0.0000,
27209553,1,-9.2074,-0.0945,0.2805,0.0262,-0.2618,
27221562,1,-18.9406,-0.0906,0.3331,0.0209,0.0000,
27233529,1,-5.4845,-0.0868,0.3857,0.0183,-0.5236,
27245607,1,-12.5891,-0.0827,0.3857,0.0131,-0.2618,
27257564,1,-5.6419,-0.0789,0.4032,0.0131,-0.5236,
27269588,1,-19.7311,-0.0750,0.3857,0.0079,0.0000,
27281491,1,-3.6429,-0.0714,0.3857,0.0052,-0.5236,
27293611,1,-9.8705,-0.0675,0.3682,0.0000,-0.2618,
27305592,1,-2.9167,-0.0642,0.3857,0.0000,-0.5236,
27317594,1,-15.2500,-0.0607,0.3331,-0.0052,0.0000,
27329576,1,-0.4293,-0.0579,0.3506,-0.0052,-0.5236,
27341540,1,-12.2756,-0.0552,0.2805,-0.0079,0.0000,
27353520,1,-3.5659,-0.0522,0.2630,-0.0079,-0.2618,
27365591,1,-12.8128,-0.0493,0.2980,-0.0105,0.0000,
27377521,1,-4.5795,-0.0465,0.2980,-0.0131,-0.2618,
27389566,1,-3.3312,-0.0437,0.2805,-0.0157,-0.2618,
27401615,1,-3.3488,-0.0419,0.2805,-0.0157,-0.2618,
27413596,1,-5.9682,-0.0403,0.1753,-0.0157,0.0000,
27425540,1,-5.5012,-0.0393,0.1578,-0.0131,0.0000,
27437535,1,-10.7450,-0.0382,0.1052,-0.0131,0.2618,
27449534,1,-2.8925,-0.0372,0.1052,-0.0131,0.0000,
27461446,1,-2.8960,-0.0368,0.1052,-0.0131,0.0000,
27473418,1,0.2129,-0.0370,0.0351,-0.0105,0.0000,
27485413,1,-5.8220,-0.0366,-0.0175,-0.0052,0.2618,
27497415,1,-16.3157,-0.0365,0.0351,-0.0052,0.5236,
27509537,1,0.2862,-0.0365,0.0175,-0.0052,0.0000,
27521503,1,1.1627,-0.0365,0.0000,-0.0052,0.0000,
27533414,1,0.7637,-0.0365,0.0000,-0.0026,0.0000,
27545335,1,-7.5036,-0.0359,0.0000,0.0000,0.2618,
27557339,1,-10.1431,-0.0349,0.0526,0.0000,0.2618,
27569242,1,-4.9228,-0.0337,0.1052,0.0000,0.0000,
27581164,1,-5.4108,-0.0326,0.1227,-0.0026,0.0000,
27593144,1,3.3228,-0.0321,0.1052,-0.0026,-0.2618,
27605076,1,-1.9098,-0.0321,0.0526,-0.0026,0.0000,
27617064,1,-0.0782,-0.0321,0.0000,0.0026,0.0000,
27629020,1,-15.8087,-0.0316,0.0000,0.0026,0.5236,
27641000,1,-2.7167,-0.0312,0.0526,0.0026,0.0000,
27652808,1,-1.8401,-0.0312,0.0351,0.0026,0.0000,
27664759,1,-0.4860,-0.0312,0.0000,0.0052,0.0000,
27676633,1,-8.7515,-0.0309,0.0000,0.0079,0.2618,
27688489,1,-11.3073,-0.0303,0.0351,0.0131,0.2618,
27700499,1,-19.6625,-0.0289,0.0526,0.0105,0.5236,
27712520,1,-0.0678,-0.0279,0.1402,0.0079,-0.2618,
27724493,1,2.4781,-0.0273,0.1052,0.0026,-0.2618,
27736442,1,12.5745,-0.0277,0.0526,0.0052,-0.5236,
27748435,1,-7.8298,-0.0275,-0.0351,0.0131,0.2618,
27760492,1,-26.9916,-0.0266,0.0175,0.0183,0.7854,
27772540,1,-22.2463,-0.0256,0.0877,0.0157,0.5236,
27784551,1,1.2547,-0.0247,0.1052,0.0105,-0.2618,
27796498,1,10.3908,-0.0245,0.0877,0.0079,-0.5236,
27808469,1,6.0418,-0.0252,0.0175,0.0079,-0.2618,
27820520,1,1.3733,-0.0261,-0.0701,0.0157,0.0000,
27832488,1,-22.1365,-0.0261,-0.0877,0.0209,0.7854,
27844469,1,-19.0648,-0.0252,0.0000,0.0236,0.5236,
27856443,1,-15.2007,-0.0237,0.0877,0.0209,0.2618,
27868392,1,-2.6026,-0.0217,0.1578,0.0183,-0.2618,
27880462,1,-3.5728,-0.0202,0.1928,0.0131,-0.2618,
